gene_name,prot_id,number_of_exons,GC,GC3
NA,WP_157730982.1,2,41.0,31.08
NA,WP_093976793.1,1,41.0,39.61
NA,WP_093976794.1,1,46.0,43.66
NA,WP_093976795.1,1,39.0,39.62
NA,WP_031444824.1,1,40.0,37.23
rpoC,WP_031444825.1,1,40.0,35.42
rpoB,WP_031444826.1,1,41.0,37.54
rplL,WP_031444827.1,1,41.0,21.37
rplJ,WP_093976796.1,1,38.0,29.01
rplA,WP_031444829.1,1,40.0,29.09
rplK,WP_031444830.1,1,47.0,42.65
nusG,WP_031444831.1,1,37.0,31.61
secE,WP_031444832.1,1,36.0,41.51
tuf,WP_031444833.1,1,41.0,29.79
raiA,WP_031444834.1,1,34.0,36.26
NA,WP_093976797.1,1,37.0,40.42
rpsU,WP_031444836.1,1,40.0,45.45
NA,WP_093980407.1,1,45.0,45.14
NA,WP_093976798.1,1,39.0,37.76
NA,WP_093976799.1,1,42.0,37.7
NA,WP_031444840.1,1,40.0,41.72
NA,WP_031444841.1,1,38.0,37.88
NA,WP_093976800.1,1,37.0,39.0
NA,WP_031444843.1,1,42.0,47.87
NA,WP_093976801.1,1,38.0,41.01
NA,WP_093976802.1,1,41.0,37.31
NA,WP_093976803.1,1,41.0,38.8
NA,WP_093976804.1,1,40.0,43.86
NA,WP_093976805.1,1,42.0,40.2
trpD,WP_093976806.1,1,42.0,39.13
trpC,WP_093976807.1,1,41.0,42.23
NA,WP_093976808.1,1,36.0,33.33
trpB,WP_031444852.1,1,45.0,42.97
trpA,WP_031444853.1,1,40.0,40.41
NA,WP_093976809.1,1,39.0,33.87
NA,WP_093976810.1,1,33.0,39.13
NA,WP_198319134.1,1,45.0,60.55
NA,WP_093976811.1,1,41.0,39.52
NA,WP_180994009.1,1,34.0,34.21
NA,WP_093980409.1,1,41.0,42.92
NA,WP_093976812.1,1,42.0,43.38
NA,WP_069858977.1,1,30.0,18.18
NA,WP_031444859.1,1,37.0,31.53
yaaA,WP_093976813.1,1,41.0,46.31
NA,WP_093976814.1,1,44.0,45.21
NA,WP_031444862.1,1,41.0,45.7
NA,WP_093976815.1,1,40.0,40.25
coaD,WP_031444864.1,1,39.0,38.19
NA,WP_093976816.1,1,36.0,39.87
NA,WP_031444866.1,1,35.0,42.52
NA,WP_093976817.1,1,38.0,40.38
NA,WP_093980410.1,1,37.0,41.94
pyrE,WP_031444869.1,1,42.0,40.2
NA,WP_031444870.1,1,34.0,33.88
NA,WP_093976818.1,1,38.0,42.74
rsfS,WP_031444872.1,1,34.0,25.0
ftsH,WP_031444873.1,1,43.0,42.64
NA,WP_031444874.1,1,36.0,41.24
NA,WP_031444875.1,1,36.0,36.05
NA,WP_031444876.1,1,39.0,36.74
NA,WP_031444877.1,1,39.0,38.75
NA,WP_093976819.1,1,41.0,45.04
NA,WP_093976820.1,1,38.0,40.3
NA,WP_093976821.1,1,36.0,41.45
NA,WP_232514020.1,1,43.0,41.3
NA,WP_093976823.1,1,36.0,35.66
NA,WP_198319183.1,1,44.0,40.48
NA,WP_093976824.1,1,45.0,44.94
NA,WP_031444885.1,1,45.0,44.15
NA,WP_031444886.1,1,41.0,42.86
NA,WP_093976825.1,1,44.0,43.03
NA,WP_093976826.1,1,44.0,44.8
NA,WP_093976827.1,1,44.0,41.92
NA,WP_157730602.1,1,44.0,49.19
NA,WP_093976829.1,1,42.0,42.68
NA,WP_093976830.1,1,45.0,47.18
NA,WP_198319184.1,1,45.0,47.13
NA,WP_093976831.1,1,41.0,43.06
NA,WP_031444895.1,1,41.0,44.26
NA,WP_093976832.1,1,43.0,44.98
NA,WP_093976833.1,1,43.0,46.6
NA,WP_093976834.1,1,42.0,32.77
NA,WP_093976835.1,1,38.0,36.78
NA,WP_093976836.1,1,42.0,39.28
murB,WP_093976837.1,1,41.0,43.47
NA,WP_093976838.1,1,39.0,42.22
NA,WP_031444903.1,1,41.0,46.09
NA,WP_031444904.1,1,43.0,32.76
NA,WP_031444905.1,1,38.0,43.58
lipA,WP_093976839.1,1,43.0,41.84
gap,WP_093976840.1,1,40.0,40.37
NA,WP_232514021.1,1,39.0,45.09
lpxK,WP_093980414.1,1,42.0,44.62
NA,WP_093976841.1,1,41.0,42.25
NA,WP_031444911.1,1,37.0,35.2
NA,WP_093976842.1,1,43.0,44.27
NA,WP_031444913.1,1,42.0,42.2
NA,WP_093976843.1,1,41.0,48.86
NA,WP_093976844.1,1,43.0,44.77
kynU,WP_093976845.1,1,44.0,46.38
NA,WP_093980415.1,1,41.0,42.07
NA,WP_093976846.1,1,44.0,46.57
NA,WP_093976848.1,1,40.0,38.86
NA,WP_031444920.1,1,44.0,55.95
NA,WP_093976849.1,1,44.0,46.45
NA,WP_232514022.1,1,38.0,45.62
NA,WP_093976851.1,1,46.0,59.48
NA,WP_093976852.1,1,44.0,56.1
NA,WP_093976853.1,1,40.0,38.96
NA,WP_093976854.1,1,42.0,48.97
pepE,WP_093980416.1,1,45.0,46.61
NA,WP_093976855.1,1,49.0,42.26
NA,WP_093976856.1,1,47.0,55.23
NA,WP_093976857.1,1,47.0,51.55
NA,WP_232514023.1,1,52.0,24.2
