gene_name,prot_id,number_of_exons,GC,GC3
dnaA,WP_173289497.1,1,45.0,44.49
dnaN,WP_173289499.1,1,44.0,44.01
recF,WP_173289501.1,1,47.0,48.58
gyrB,WP_173289503.1,1,47.0,46.7
NA,WP_173289505.1,1,44.0,40.85
NA,WP_173289507.1,1,44.0,43.97
NA,WP_173289509.1,1,44.0,43.33
NA,WP_173289511.1,1,37.0,33.94
NA,WP_173289513.1,1,45.0,40.34
hemF,WP_173289515.1,1,45.0,39.16
NA,WP_173289517.1,1,47.0,40.08
NA,WP_173289526.1,1,49.0,45.71
NA,WP_173289528.1,1,38.0,24.39
NA,WP_173289530.1,1,47.0,48.27
NA,WP_173289532.1,1,47.0,47.8
NA,WP_173289534.1,1,45.0,47.03
NA,WP_173289536.1,1,46.0,47.39
NA,WP_173289538.1,1,52.0,53.94
NA,WP_198415256.1,1,53.0,58.7
NA,WP_173289542.1,1,50.0,56.21
NA,WP_173289544.1,1,40.0,32.81
NA,WP_173289546.1,1,36.0,31.65
NA,WP_173289548.1,1,46.0,47.65
NA,WP_173289551.1,1,44.0,42.81
polA,WP_173289553.1,1,47.0,47.85
traF,WP_173289555.1,1,36.0,24.15
NA,WP_173289557.1,1,44.0,42.67
NA,WP_173289559.1,1,45.0,43.08
NA,WP_279585858.1,1,44.0,45.99
NA,WP_173289564.1,1,43.0,30.54
NA,WP_173289566.1,1,45.0,44.02
NA,WP_173289568.1,1,47.0,48.29
NA,WP_207710570.1,1,46.0,46.92
NA,WP_173289572.1,1,45.0,49.23
NA,WP_173289574.1,1,45.0,44.16
NA,WP_173289576.1,1,42.0,42.16
NA,WP_173289578.1,1,34.0,34.48
NA,WP_173289580.1,1,40.0,34.38
NA,WP_173289582.1,1,43.0,44.11
NA,WP_173289584.1,1,38.0,39.39
NA,WP_173289586.1,1,48.0,53.52
NA,WP_173289588.1,1,44.0,47.88
nhaD,WP_173289590.1,1,45.0,51.6
nhaA,WP_173289592.1,1,43.0,44.42
NA,WP_173289594.1,1,37.0,35.75
NA,WP_173289596.1,1,39.0,33.5
NA,WP_173289598.1,1,34.0,26.15
NA,WP_173289600.1,1,36.0,36.01
NA,WP_173289602.1,1,39.0,35.47
NA,WP_173289604.1,1,36.0,31.08
NA,WP_173289606.1,1,44.0,39.11
NA,WP_173289608.1,1,35.0,36.76
NA,WP_173289610.1,1,39.0,35.53
NA,WP_173289612.1,1,34.0,35.92
NA,WP_173289614.1,1,41.0,42.99
NA,WP_173289616.1,1,43.0,38.24
NA,WP_173289618.1,1,48.0,51.02
NA,WP_173289620.1,1,43.0,38.78
ccsB,WP_173289622.1,1,45.0,49.87
NA,WP_243831457.1,1,42.0,44.26
yihA,WP_173289624.1,1,44.0,42.21
NA,WP_173289626.1,1,47.0,50.37
NA,WP_173289628.1,1,40.0,40.78
NA,WP_173289630.1,1,43.0,42.49
recQ,WP_173289632.1,1,46.0,48.43
NA,WP_173289634.1,1,38.0,39.77
NA,WP_173289636.1,1,40.0,33.33
NA,WP_173289638.1,1,48.0,50.46
NA,WP_173289640.1,1,42.0,49.06
NA,WP_173289642.1,1,48.0,51.03
NA,WP_173289644.1,1,43.0,41.04
NA,WP_173289646.1,1,42.0,33.77
NA,WP_173289648.1,1,49.0,56.28
NA,WP_173289650.1,1,48.0,48.28
NA,WP_173289652.1,1,43.0,44.6
NA,WP_173289654.1,1,43.0,47.48
NA,WP_173289656.1,1,49.0,49.66
NA,WP_173289658.1,1,39.0,35.35
NA,WP_173289660.1,1,44.0,46.48
NA,WP_173289662.1,1,48.0,48.39
NA,WP_173289664.1,1,45.0,46.92
NA,WP_173289666.1,1,46.0,55.72
NA,WP_173289668.1,1,43.0,45.96
NA,WP_173289671.1,1,42.0,41.73
NA,WP_173289673.1,1,44.0,46.39
NA,WP_173289675.1,1,44.0,38.98
NA,WP_173289677.1,1,47.0,43.63
NA,WP_173289679.1,1,47.0,48.92
NA,WP_173289681.1,1,46.0,43.73
NA,WP_173289683.1,1,47.0,43.2
NA,WP_173289685.1,1,49.0,50.72
NA,WP_173289687.1,1,50.0,47.02
NA,WP_173289689.1,1,47.0,46.21
NA,WP_173289691.1,1,48.0,42.9
NA,WP_173289693.1,1,44.0,46.54
NA,WP_173289695.1,1,40.0,43.63
NA,WP_173289697.1,1,44.0,47.16
cmoB,WP_173289699.1,1,47.0,46.42
cmoA,WP_173289701.1,1,46.0,48.93
NA,WP_173289703.1,1,48.0,51.34
NA,WP_173289706.1,1,46.0,43.15
NA,WP_173289708.1,1,49.0,46.73
NA,WP_173289710.1,1,50.0,48.64
NA,WP_173289712.1,1,47.0,42.04
NA,WP_173289714.1,1,48.0,47.53
NA,WP_173289716.1,1,47.0,41.92
NA,WP_173289718.1,1,45.0,45.47
NA,WP_173289720.1,1,41.0,46.58
trxC,WP_173289722.1,1,45.0,42.75
NA,WP_173289724.1,1,47.0,45.58
NA,WP_173289727.1,1,39.0,38.24
NA,WP_173289729.1,1,49.0,50.67
NA,WP_173289731.1,1,43.0,41.23
NA,WP_173289733.1,1,42.0,42.75
NA,WP_173289735.1,1,42.0,39.52
NA,WP_173289737.1,1,43.0,44.91
argH,WP_173289739.1,1,47.0,47.8
NA,WP_173289741.1,1,46.0,49.7
hemC,WP_243831538.1,1,48.0,42.62
NA,WP_173289745.1,1,49.0,44.28
NA,WP_173289747.1,1,44.0,43.95
NA,WP_173289749.1,1,47.0,47.12
NA,WP_173289752.1,1,41.0,43.32
NA,WP_173289754.1,1,46.0,44.07
NA,WP_173289756.1,1,49.0,48.53
pta,WP_173289758.1,1,49.0,54.88
hemW,WP_173289760.1,1,47.0,49.6
NA,WP_173289762.1,1,47.0,46.41
NA,WP_173289764.1,1,44.0,43.86
trmB,WP_173289766.1,1,47.0,45.53
mutY,WP_173289768.1,1,46.0,42.6
NA,WP_173289770.1,1,36.0,31.25
NA,WP_173289772.1,1,43.0,45.15
NA,WP_173289774.1,1,48.0,49.23
mnmG,WP_173289776.1,1,47.0,45.79
rsmG,WP_173289778.1,1,42.0,39.3
NA,WP_173289780.1,1,42.0,42.68
NA,WP_243831458.1,1,43.0,37.63
NA,WP_173289782.1,1,38.0,27.38
NA,WP_173289784.1,1,39.0,40.18
atpB,WP_173289786.1,1,41.0,40.36
atpE,WP_024852123.1,1,45.0,35.29
NA,WP_173289788.1,1,43.0,32.65
NA,WP_173289790.1,1,41.0,33.14
atpA,WP_173289792.1,1,43.0,29.56
atpG,WP_173289794.1,1,42.0,34.66
atpD,WP_173292334.1,1,44.0,32.15
NA,WP_173289796.1,1,46.0,31.85
glmU,WP_173289798.1,1,45.0,40.49
ubiA,WP_173289800.1,1,44.0,40.21
NA,WP_173289802.1,1,46.0,44.3
NA,WP_173289805.1,1,42.0,40.52
NA,WP_173292335.1,1,41.0,46.23
NA,WP_173289807.1,1,46.0,43.82
recG,WP_243831459.1,1,48.0,47.24
amt,WP_173289809.1,1,47.0,50.83
NA,WP_173289812.1,1,47.0,50.42
NA,WP_173289814.1,1,49.0,53.45
NA,WP_173289816.1,1,47.0,50.39
NA,WP_173289818.1,1,48.0,50.66
NA,WP_173289821.1,1,47.0,55.05
NA,WP_173289823.1,1,44.0,44.5
NA,WP_173289825.1,1,45.0,45.44
rpoZ,WP_173289827.1,1,44.0,35.38
NA,WP_173289829.1,1,47.0,45.75
kdsB,WP_173289831.1,1,48.0,46.03
NA,WP_173289833.1,1,45.0,44.6
NA,WP_173289835.1,1,47.0,49.61
gmk,WP_173289837.1,1,46.0,46.97
aroK,WP_173289839.1,1,51.0,49.7
aroB,WP_173289841.1,1,48.0,48.87
NA,WP_173289843.1,1,49.0,49.32
NA,WP_173289845.1,1,44.0,47.74
NA,WP_173289847.1,1,41.0,45.89
hisC,WP_173289849.1,1,47.0,50.72
NA,WP_173289851.1,1,50.0,44.22
NA,WP_173289853.1,1,45.0,50.76
NA,WP_173289855.1,1,48.0,48.28
NA,WP_173289857.1,1,47.0,44.55
NA,WP_173289859.1,1,44.0,44.05
NA,WP_173289861.1,1,44.0,44.66
NA,WP_173289863.1,1,46.0,49.53
NA,WP_173289865.1,1,46.0,49.42
NA,WP_173289866.1,1,47.0,49.43
NA,WP_173289868.1,1,47.0,43.3
NA,WP_194240844.1,1,46.0,36.76
NA,WP_173289870.1,1,47.0,42.59
NA,WP_243831460.1,1,45.0,46.03
NA,WP_173289872.1,1,43.0,49.14
NA,WP_173289874.1,1,46.0,50.56
NA,WP_173289876.1,1,49.0,52.57
NA,WP_173289878.1,1,52.0,54.55
NA,WP_243831461.1,1,50.0,51.01
NA,WP_173289881.1,1,42.0,33.58
NA,WP_173289883.1,1,42.0,48.05
NA,WP_173289886.1,1,45.0,44.84
NA,WP_173289888.1,1,47.0,50.52
bioC,WP_173289890.1,1,47.0,45.82
bioH,WP_243831462.1,1,52.0,54.37
bioF,WP_173289892.1,1,52.0,55.01
bioB,WP_173289894.1,1,47.0,52.25
NA,WP_173289896.1,1,47.0,43.38
NA,WP_173289898.1,1,44.0,43.87
NA,WP_243831539.1,1,41.0,36.44
NA,WP_173289902.1,1,40.0,36.12
NA,WP_173289904.1,1,44.0,39.22
NA,WP_173289907.1,1,43.0,44.46
NA,WP_173289909.1,1,43.0,50.79
NA,WP_173289911.1,1,46.0,51.79
NA,WP_173289913.1,1,47.0,52.75
NA,WP_173289915.1,1,42.0,50.0
tatC,WP_173289917.1,1,46.0,43.61
tatB,WP_173289919.1,1,48.0,39.75
NA,WP_173289921.1,1,45.0,38.16
NA,WP_173289923.1,1,39.0,40.4
NA,WP_173289925.1,1,43.0,41.0
hisF,WP_173289927.1,1,48.0,41.94
hisA,WP_173289929.1,1,48.0,42.02
hisH,WP_173289931.1,1,45.0,40.49
hisB,WP_173289933.1,1,47.0,45.7
ccoN,WP_173289936.1,1,42.0,38.89
ccoO,WP_243831540.1,1,42.0,33.88
NA,WP_173289492.1,1,43.0,42.0
ccoP,WP_173289940.1,1,41.0,25.52
NA,WP_173289942.1,1,44.0,33.33
ccoG,WP_173289944.1,1,41.0,33.68
NA,WP_173289946.1,1,41.0,41.07
NA,WP_173289948.1,1,45.0,43.29
ccoS,WP_173289950.1,1,42.0,36.0
NA,WP_173289952.1,1,48.0,42.76
NA,WP_173289954.1,1,49.0,49.72
NA,WP_173289956.1,1,48.0,49.23
NA,WP_173289958.1,1,46.0,54.13
NA,WP_173289960.1,1,46.0,54.47
NA,WP_173289963.1,1,45.0,43.28
NA,WP_173289965.1,1,48.0,42.17
NA,WP_173289967.1,1,43.0,43.84
NA,WP_173289970.1,1,42.0,38.51
NA,WP_173289972.1,1,43.0,44.38
NA,WP_198415234.1,1,47.0,44.47
gltB,WP_173289974.1,1,46.0,42.75
gpmI,WP_173289976.1,1,47.0,46.88
NA,WP_173289978.1,1,46.0,43.57
