gene_name,prot_id,number_of_exons,GC,GC3
NA,WP_158386213.1,1,59.0,77.17
NA,WP_158386215.1,1,64.0,74.15
NA,WP_043678778.1,1,61.0,73.51
NA,WP_052355472.1,1,68.0,86.08
NA,WP_206778294.1,1,57.99999999999999,60.59
NA,WP_043678782.1,1,63.0,79.96
NA,WP_043678785.1,1,60.0,72.8
NA,WP_043678788.1,1,73.0,89.11
NA,WP_052355474.1,1,71.0,90.48
NA,WP_084330419.1,1,66.0,94.14
NA,WP_043678793.1,1,69.0,93.61
NA,WP_052355476.1,1,76.0,93.73
NA,WP_052355477.1,1,72.0,91.04
NA,WP_052355478.1,1,67.0,90.04
NA,WP_052355479.1,1,68.0,90.31
NA,WP_052355480.1,1,68.0,88.61
NA,WP_043678795.1,1,67.0,85.25
NA,WP_043678797.1,1,75.0,91.78
NA,WP_052355481.1,1,73.0,92.87
NA,WP_052355482.1,1,68.0,93.5
NA,WP_043678800.1,1,68.0,94.72
NA,WP_052355483.1,1,72.0,91.73
rfbA,WP_043678803.1,1,69.0,93.99
rfbC,WP_043678805.1,1,70.0,95.93
NA,WP_043678808.1,1,67.0,84.85
rfbD,WP_043678810.1,1,74.0,91.52
rfbB,WP_043678813.1,1,67.0,89.49
NA,WP_052355484.1,1,71.0,93.81
wbaP,WP_084330782.1,1,67.0,94.17
NA,WP_052355486.1,1,71.0,91.67
galE,WP_043678814.1,1,73.0,94.22
NA,WP_043678816.1,1,67.0,96.7
pgi,WP_052356003.1,1,74.0,93.26
NA,WP_043678823.1,1,72.0,95.63
NA,WP_043678826.1,1,70.0,95.24
NA,WP_043678829.1,1,78.0,92.15
NA,WP_043678832.1,1,60.0,73.74
NA,WP_242404235.1,1,61.0,64.0
NA,WP_043678834.1,1,67.0,94.95
NA,WP_043678836.1,1,76.0,95.03
NA,WP_242404236.1,1,77.0,96.26
NA,WP_043678838.1,1,73.0,94.61
NA,WP_052356004.1,1,71.0,95.65
NA,WP_052355489.1,1,78.0,95.99
NA,WP_043678842.1,1,74.0,95.0
NA,WP_052355490.1,1,79.0,93.97
NA,WP_043678845.1,1,71.0,97.95
NA,WP_043678847.1,1,72.0,92.49
NA,WP_052355491.1,1,79.0,91.88
NA,WP_052355492.1,1,78.0,87.92
NA,WP_148305011.1,1,74.0,94.25
NA,WP_043678849.1,1,70.0,90.14
NA,WP_084330425.1,1,78.0,95.36
NA,WP_052355493.1,1,75.0,96.44
NA,WP_052355494.1,1,78.0,93.33
NA,WP_043678855.1,1,72.0,96.17
NA,WP_043678858.1,1,69.0,95.22
NA,WP_043678861.1,1,69.0,94.14
NA,WP_043678864.1,1,69.0,92.42
mlaE,WP_043678867.1,1,70.0,95.26
mlaD,WP_043685348.1,1,70.0,93.98
NA,WP_242404340.1,1,69.0,93.36
NA,WP_043678870.1,1,71.0,96.12
NA,WP_043678873.1,1,70.0,95.28
NA,WP_052356006.1,1,67.0,95.88
NA,WP_043678875.1,1,67.0,90.54
murA,WP_043678877.1,1,72.0,94.61
hisG,WP_043678880.1,1,70.0,96.23
hisD,WP_043678883.1,1,74.0,96.01
hisB,WP_043678886.1,1,69.0,94.62
hisH,WP_043678889.1,1,71.0,91.22
hisA,WP_052355495.1,1,70.0,92.0
hisF,WP_043678892.1,1,74.0,95.26
hisI,WP_052355496.1,1,71.0,94.44
NA,WP_043678895.1,1,72.0,92.38
NA,WP_043678898.1,1,68.0,84.96
tatA,WP_043678901.1,1,65.0,89.55
tatB,WP_043678904.1,1,73.0,93.29
tatC,WP_043678907.1,1,67.0,95.79
dsbD,WP_052355497.1,1,76.0,94.76
