gene_name,prot_id,number_of_exons,GC,GC3
NA,WP_269471053.1,1,32.0,27.5
NA,WP_269471054.1,1,38.0,31.25
NA,WP_197722730.1,1,36.0,30.12
NA,WP_197722731.1,1,34.0,22.34
NA,WP_096549638.1,1,35.0,23.31
NA,WP_096549639.1,1,41.0,25.8
NA,WP_172597790.1,1,28.999999999999996,23.33
dapA,WP_096549641.1,1,36.0,23.43
NA,WP_016837936.1,1,35.0,30.57
NA,WP_016837937.1,1,41.0,24.56
NA,WP_016837938.1,1,36.0,30.77
sstT,WP_096549642.1,1,37.0,23.35
NA,WP_016837940.1,1,32.0,33.33
NA,WP_096549643.1,1,37.0,23.6
NA,WP_016837942.1,1,35.0,30.59
NA,WP_096549644.1,1,40.0,29.21
NA,WP_096549645.1,1,38.0,30.77
NA,WP_172597779.1,1,47.0,47.37
NA,WP_096549646.1,1,38.0,29.08
NA,WP_016839178.1,1,30.0,22.68
NA,WP_126434369.1,1,51.0,21.95
NA,WP_096549647.1,1,36.0,36.11
NA,WP_096549648.1,1,31.0,24.84
NA,WP_016839174.1,1,31.0,21.26
NA,WP_016839173.1,1,33.0,25.14
NA,WP_016839172.1,1,34.0,24.78
NA,WP_016839171.1,1,38.0,27.06
NA,WP_096549649.1,1,36.0,23.35
NA,WP_145986151.1,1,37.0,40.46
NA,WP_096549651.1,1,31.0,23.41
NA,WP_016839167.1,1,31.0,26.54
NA,WP_016839166.1,1,32.0,17.14
NA,WP_096549652.1,1,32.0,26.35
NA,WP_016839164.1,1,35.0,24.31
NA,WP_168412634.1,1,32.0,15.44
NA,WP_096549654.1,1,36.0,26.11
NA,WP_096549655.1,1,38.0,22.89
NA,WP_016839159.1,1,37.0,26.2
NA,WP_232019875.1,1,32.0,27.87
NA,WP_096549657.1,1,41.0,30.19
NA,WP_096549658.1,1,39.0,38.08
NA,WP_096549659.1,1,36.0,24.16
NA,WP_096549660.1,1,35.0,16.34
NA,WP_096549661.1,1,34.0,26.2
NA,WP_096549662.1,1,38.0,20.47
NA,WP_096549663.1,1,33.0,24.62
NA,WP_016839149.1,1,28.000000000000004,22.39
NA,WP_096549664.1,1,40.0,30.83
NA,WP_232019876.1,1,38.0,39.56
NA,WP_232019961.1,1,38.0,36.67
NA,WP_096549667.1,1,37.0,37.76
NA,WP_096549668.1,1,25.0,14.32
NA,WP_096549669.1,1,41.0,28.12
NA,WP_096549670.1,1,31.0,26.38
NA,WP_016839459.1,1,27.0,20.83
NA,WP_096549671.1,1,30.0,23.53
NA,WP_016839462.1,1,34.0,21.43
sspO,WP_016839463.1,1,34.0,21.43
NA,WP_172597780.1,1,46.0,44.74
NA,WP_096549673.1,1,38.0,37.69
NA,WP_197722732.1,1,33.0,34.55
NA,WP_096549674.1,1,34.0,13.61
NA,WP_096549675.1,1,31.0,25.35
NA,WP_197722733.1,1,32.0,44.95
NA,WP_232019877.1,1,53.0,61.09
NA,WP_096549678.1,1,46.0,52.16
NA,WP_096549680.1,1,35.0,38.24
tnpB,WP_096549681.1,1,40.0,34.86
NA,WP_096549682.1,1,39.0,35.16
NA,WP_096549683.1,1,38.0,34.81
NA,WP_096549684.1,1,35.0,30.77
NA,WP_016839467.1,1,35.0,30.61
NA,WP_096549685.1,1,34.0,15.91
NA,WP_096549686.1,1,43.0,41.84
NA,WP_126434373.1,1,43.0,36.24
NA,WP_096549688.1,1,23.0,15.45
NA,WP_096549689.1,1,26.0,17.33
NA,WP_096549690.1,1,26.0,17.19
NA,WP_096549691.1,1,34.0,28.74
NA,WP_096549692.1,1,40.0,38.46
abc-f,WP_232019878.1,1,38.0,34.35
arr,WP_096549693.1,1,36.0,26.67
NA,WP_096549694.1,1,28.999999999999996,13.33
NA,WP_096549695.1,1,37.0,30.35
NA,WP_197722734.1,1,35.0,30.91
vanR,WP_033826681.1,1,37.0,30.49
NA,WP_096549697.1,1,33.0,33.8
NA,WP_096549698.1,1,37.0,31.64
NA,WP_096549699.1,1,39.0,36.44
NA,WP_033826668.1,1,42.0,38.71
NA,WP_096549700.1,1,44.0,32.88
NA,WP_033826666.1,1,39.0,38.26
NA,WP_096549701.1,1,30.0,28.41
NA,WP_096549702.1,1,39.0,35.89
NA,WP_096549703.1,1,27.0,19.43
NA,WP_096549704.1,1,30.0,21.76
NA,WP_096549705.1,1,28.999999999999996,20.19
NA,WP_172597792.1,1,28.000000000000004,28.09
NA,WP_172597793.1,1,31.0,31.58
istB,WP_096549706.1,1,39.0,35.78
NA,WP_096549707.1,1,28.000000000000004,20.61
NA,WP_096549708.1,1,42.0,41.27
NA,WP_096549709.1,1,28.999999999999996,18.46
NA,WP_232019879.1,1,42.0,41.54
NA,WP_096549711.1,1,40.0,38.2
NA,WP_232019880.1,1,36.0,26.46
NA,WP_096549712.1,1,37.0,26.02
NA,WP_232019962.1,1,41.0,26.05
NA,WP_232019881.1,1,42.0,49.34
NA,WP_015863803.1,1,49.0,48.24
NA,WP_232019882.1,1,47.0,47.17
NA,WP_096549713.1,1,49.0,47.97
NA,WP_096549714.1,1,42.0,30.89
NA,WP_172597794.1,1,34.0,50.59
NA,WP_014097261.1,1,37.0,25.81
arsB,WP_061857590.1,1,38.0,31.09
NA,WP_232019923.1,1,38.0,33.33
NA,WP_232019924.1,1,35.0,47.62
NA,WP_096549715.1,1,40.0,36.34
NA,WP_096549716.1,1,39.0,36.61
NA,WP_096552343.1,1,40.0,36.24
NA,WP_096549717.1,1,39.0,39.47
NA,WP_096549718.1,1,35.0,38.46
NA,WP_232019883.1,1,37.0,37.3
NA,WP_096549720.1,1,36.0,34.95
NA,WP_096552345.1,1,37.0,27.97
glcD,WP_063386437.1,1,41.0,31.45
NA,WP_096549721.1,1,33.0,32.97
NA,WP_172597795.1,1,44.0,36.84
NA,WP_096549722.1,1,39.0,16.22
NA,WP_096549723.1,1,30.0,27.16
NA,WP_172597796.1,1,28.000000000000004,19.13
NA,WP_197722735.1,1,39.0,37.5
NA,WP_096549725.1,1,33.0,35.0
NA,WP_232019925.1,1,33.0,14.63
NA,WP_096549727.1,1,33.0,28.44
NA,WP_096549728.1,1,35.0,31.4
NA,WP_096549729.1,1,32.0,26.11
NA,WP_096549730.1,1,28.999999999999996,26.64
NA,WP_096549731.1,1,30.0,24.4
NA,WP_096549732.1,1,30.0,23.56
NA,WP_096549733.1,1,32.0,28.15
NA,WP_096549734.1,1,33.0,35.71
rlmD,WP_096549735.1,1,44.0,44.62
NA,WP_016838743.1,1,36.0,34.84
NA,WP_096549736.1,1,38.0,35.14
NA,WP_096549737.1,1,39.0,34.55
NA,WP_096549738.1,1,39.0,27.46
NA,WP_096549739.1,1,37.0,32.02
gatB,WP_016838750.1,1,37.0,26.27
gatA,WP_096549740.1,1,40.0,25.79
gatC,WP_016838752.1,1,35.0,18.18
NA,WP_096549741.1,1,37.0,29.76
ligA,WP_096549742.1,1,40.0,28.42
pcrA,WP_096549743.1,1,37.0,31.31
NA,WP_096549744.1,1,37.0,23.53
NA,WP_016838756.1,1,34.0,19.79
NA,WP_016838757.1,1,39.0,27.86
NA,WP_096549745.1,1,34.0,24.3
NA,WP_016838759.1,1,38.0,31.47
purD,WP_096549746.1,1,38.0,20.29
purH,WP_096549747.1,1,37.0,23.45
purN,WP_096549748.1,1,36.0,20.56
purM,WP_096549749.1,1,41.0,30.03
purF,WP_096549750.1,1,40.0,25.59
purL,WP_096549751.1,1,41.0,27.05
purQ,WP_016838766.1,1,38.0,27.78
purS,WP_016838767.1,1,37.0,26.03
NA,WP_016838768.1,1,35.0,29.07
purB,WP_096549752.1,1,38.0,24.35
purK,WP_096549753.1,1,39.0,24.38
purE,WP_096549754.1,1,41.0,24.18
NA,WP_096549755.1,1,31.0,25.0
NA,WP_016838773.1,1,33.0,20.18
NA,WP_016838963.1,1,37.0,26.96
NA,WP_096549756.1,1,35.0,38.46
guaA,WP_172597797.1,1,39.0,27.47
NA,WP_096549758.1,1,37.0,32.35
NA,WP_016838959.1,1,35.0,30.65
NA,WP_016838958.1,1,38.0,27.21
NA,WP_096549759.1,1,36.0,30.19
nadE,WP_126434379.1,1,38.0,26.12
NA,WP_096549761.1,1,37.0,26.62
NA,WP_016838953.1,1,35.0,30.47
fetB,WP_016838952.1,1,35.0,32.66
NA,WP_016838951.1,1,33.0,23.42
NA,WP_026019112.1,1,36.0,20.21
NA,WP_172597798.1,1,36.0,37.43
NA,WP_096549762.1,1,37.0,29.94
NA,WP_096549763.1,1,36.0,33.12
metH,WP_096549764.1,1,41.0,33.07
