gene_name,prot_id,number_of_exons,GC,GC3
NA,WP_009399623.1,1,72.0,81.75
NA,WP_009399625.1,1,73.0,90.52
NA,WP_009399626.1,1,76.0,90.0
NA,WP_009399627.1,1,73.0,91.04
NA,WP_009399628.1,1,73.0,94.78
recN,WP_034255083.1,1,74.0,93.42
steA,WP_009399635.1,1,75.0,96.04
NA,WP_009399636.1,1,74.0,94.85
NA,WP_009399637.1,1,75.0,92.5
NA,WP_009399639.1,1,73.0,95.95
sufB,WP_034219636.1,1,66.0,95.55
sufD,WP_009399643.1,1,71.0,97.42
sufC,WP_009399645.1,1,68.0,95.83
NA,WP_034255084.1,1,73.0,95.91
NA,WP_009399649.1,1,71.0,94.12
NA,WP_009399651.1,1,70.0,97.01
NA,WP_009399655.1,1,65.0,79.05
NA,WP_009399657.1,1,63.0,77.97
NA,WP_009399658.1,1,69.0,88.41
NA,WP_009399662.1,1,73.0,97.92
tgt,WP_009399664.1,1,71.0,95.16
NA,WP_009399666.1,1,70.0,95.85
NA,WP_009399668.1,1,72.0,96.78
NA,WP_216818691.1,1,71.0,89.05
NA,WP_245683291.1,1,70.0,87.88
NA,WP_009399680.1,1,74.0,95.81
NA,WP_009399691.1,1,71.0,96.44
NA,WP_009399692.1,1,75.0,93.51
NA,WP_009399693.1,1,77.0,95.18
NA,WP_009399694.1,1,75.0,90.08
NA,WP_009399695.1,1,71.0,96.38
NA,WP_009399696.1,1,72.0,97.21
glnA,WP_009399697.1,1,69.0,98.28
uvrC,WP_009399698.1,1,73.0,96.26
purT,WP_009399699.1,1,74.0,94.62
rapZ,WP_009399700.1,1,71.0,96.21
yvcK,WP_009399701.1,1,74.0,97.85
whiA,WP_009399702.1,1,75.0,99.06
gap,WP_009399703.1,1,68.0,97.85
NA,WP_009399704.1,1,71.0,98.45
tpiA,WP_009399705.1,1,68.0,96.39
secG,WP_009399706.1,1,66.0,94.44
NA,WP_009399707.1,1,68.0,97.57
pgl,WP_009399708.1,1,75.0,94.42
NA,WP_034255092.1,1,73.0,95.71
zwf,WP_009399710.1,1,70.0,97.8
tkt,WP_034255093.1,1,73.0,97.37
NA,WP_009399718.1,1,71.0,96.32
NA,WP_009399720.1,1,74.0,93.89
scpB,WP_050790645.1,1,71.0,85.48
NA,WP_009399724.1,1,71.0,97.92
NA,WP_009399726.1,1,76.0,97.13
NA,WP_157098137.1,1,71.0,90.55
cmk,WP_009399728.1,1,74.0,96.61
NA,WP_009399730.1,1,66.0,90.32
NA,WP_009399732.1,1,63.0,76.91
NA,WP_009399735.1,1,68.0,97.26
NA,WP_009399737.1,1,67.0,96.13
NA,WP_009399739.1,1,66.0,97.79
NA,WP_009399741.1,1,74.0,93.03
NA,WP_009399742.1,1,70.0,94.54
NA,WP_009399743.1,1,75.0,95.35
NA,WP_034255440.1,1,74.0,87.44
NA,WP_009399745.1,1,73.0,96.74
NA,WP_009399746.1,1,75.0,95.92
arc,WP_009399748.1,1,72.0,96.84
dop,WP_009399749.1,1,74.0,97.17
NA,WP_005868634.1,1,71.0,95.92
NA,WP_009399758.1,1,72.0,96.44
aroC,WP_009399759.1,1,75.0,95.48
aroB,WP_083808159.1,1,75.0,96.37
NA,WP_009399761.1,1,77.0,91.01
efp,WP_005868609.1,1,65.0,97.19
nusB,WP_009399762.1,1,74.0,85.67
NA,WP_009399763.1,1,63.0,83.57
NA,WP_069774565.1,1,56.99999999999999,76.43
NA,WP_009399771.1,1,62.0,80.0
NA,WP_009399772.1,1,65.0,88.69
NA,WP_009399773.1,1,68.0,89.1
NA,WP_245683293.1,1,64.0,86.11
NA,WP_009399780.1,1,68.0,76.74
NA,WP_034255100.1,1,73.0,93.63
NA,WP_005870959.1,1,76.0,97.73
uhpT,WP_245683294.1,1,66.0,94.6
NA,WP_034255444.1,1,72.0,96.0
pyrR,WP_009399788.1,1,71.0,90.4
NA,WP_009399789.1,1,72.0,93.15
NA,WP_009399790.1,1,75.0,98.37
carA,WP_009399791.1,1,73.0,97.44
carB,WP_009399792.1,1,72.0,98.44
pyrF,WP_009399794.1,1,74.0,91.43
mihF,WP_005869092.1,1,66.0,85.11
gmk,WP_009399797.1,1,72.0,92.09
rpoZ,WP_009399798.1,1,66.0,97.47
coaBC,WP_009399799.1,1,76.0,94.49
metK,WP_009399800.1,1,73.0,96.37
NA,WP_009399803.1,1,67.0,97.84
NA,WP_034255104.1,1,76.0,95.64
rpe,WP_009399815.1,1,70.0,95.26
NA,WP_009399818.1,1,75.0,93.95
NA,WP_009399820.1,1,69.0,94.4
