gene_name,prot_id,number_of_exons,GC,GC3
dnaA,WP_013885213.1,1,36.0,38.16
dnaN,WP_013885214.1,1,32.0,25.07
NA,WP_041262231.1,1,28.999999999999996,27.91
gyrB,WP_013885216.1,1,37.0,30.09
gyrA,WP_013885217.1,1,39.0,32.37
folD,WP_013885218.1,1,39.0,31.02
mnmE,WP_013885219.1,1,37.0,30.02
mnmG,WP_244403763.1,1,40.0,35.74
rsmG,WP_013885221.1,1,34.0,34.39
NA,WP_148255731.1,1,38.0,39.67
NA,WP_013885223.1,1,42.0,36.02
NA,WP_013885224.1,1,39.0,27.04
NA,WP_013885225.1,1,42.0,38.96
NA,WP_013885226.1,1,41.0,37.4
rseP,WP_013885227.1,1,41.0,39.53
dxr,WP_013885228.1,1,38.0,34.93
NA,WP_013885229.1,1,37.0,36.58
NA,WP_013885230.1,1,42.0,42.36
frr,WP_013885231.1,1,41.0,43.75
pyrH,WP_013885232.1,1,43.0,42.98
NA,WP_013885233.1,1,33.0,33.03
lepB,WP_013885234.1,1,37.0,37.3
lepA,WP_013885235.1,1,43.0,42.4
NA,WP_013885236.1,1,40.0,40.51
NA,WP_013885237.1,1,37.0,34.47
istB,WP_013885238.1,1,44.0,52.05
istA,WP_052297416.1,1,42.0,41.82
NA,WP_013885240.1,1,33.0,26.67
NA,WP_013885241.1,1,39.0,31.34
vorB,WP_013885242.1,1,45.0,38.53
NA,WP_013885243.1,1,47.0,41.84
NA,WP_013885244.1,1,43.0,40.7
NA,WP_013885245.1,1,42.0,30.86
thiC,WP_013885246.1,1,44.0,39.08
thiE,WP_013885247.1,1,42.0,39.02
thiL,WP_013885248.1,1,42.0,35.37
NA,WP_013885249.1,1,40.0,37.37
NA,WP_013885251.1,1,40.0,40.68
NA,WP_013885252.1,1,47.0,44.64
NA,WP_013885253.1,1,34.0,36.0
NA,WP_013885254.1,1,36.0,37.22
NA,WP_013885255.1,1,37.0,45.14
NA,WP_013885256.1,1,41.0,40.08
NA,WP_013885257.1,1,42.0,38.87
NA,WP_013885258.1,1,30.0,34.04
NA,WP_041262232.1,1,36.0,39.39
NA,WP_148255733.1,1,40.0,40.98
NA,WP_013885259.1,1,49.0,32.79
NA,WP_013885260.1,1,36.0,36.84
NA,WP_013885261.1,1,35.0,38.28
NA,WP_013885262.1,1,42.0,37.37
NA,WP_013885263.1,1,45.0,45.29
NA,WP_013885264.1,1,44.0,44.73
NA,WP_013885265.1,1,40.0,47.47
NA,WP_013885266.1,1,39.0,40.0
