gene_name,prot_id,number_of_exons,GC,GC3
NA,WP_157778251.1,1,56.00000000000001,70.86
NA,WP_157778252.1,1,56.99999999999999,58.54
NA,WP_099872611.1,1,63.0,78.26
NA,WP_099872614.1,1,65.0,89.09
NA,WP_099872617.1,1,63.0,87.77
NA,WP_229413758.1,1,66.0,90.84
NA,WP_099872623.1,1,65.0,83.87
NA,WP_229413224.1,1,69.0,90.29
NA,WP_099872628.1,1,66.0,88.77
NA,WP_054265111.1,1,61.0,83.33
NA,WP_099881838.1,1,68.0,83.82
NA,WP_099872631.1,1,63.0,87.63
NA,WP_099872634.1,1,66.0,85.95
NA,WP_099872637.1,1,68.0,90.0
pssA,WP_229413225.1,1,65.0,88.4
NA,WP_099872642.1,1,65.0,85.29
NA,WP_099872645.1,1,69.0,85.57
NA,WP_229413226.1,1,68.0,84.62
NA,WP_099872648.1,1,67.0,86.29
NA,WP_099872650.1,1,68.0,86.46
NA,WP_167399852.1,1,73.0,86.55
NA,WP_099872656.1,1,59.0,74.22
NA,WP_099872659.1,1,64.0,83.77
NA,WP_099872662.1,1,68.0,80.0
NA,WP_099872665.1,1,61.0,79.76
NA,WP_099872667.1,1,64.0,81.48
NA,WP_099872670.1,1,67.0,85.23
NA,WP_208640044.1,1,66.0,78.65
mnmE,WP_099872675.1,1,65.0,84.44
yidC,WP_099872679.1,1,61.0,85.79
yidD,WP_099872682.1,1,66.0,76.62
rnpA,WP_099872684.1,1,64.0,68.63
rpmH,WP_010401996.1,1,65.0,57.14
dnaA,WP_099872686.1,1,61.0,84.63
dnaN,WP_054265133.1,1,59.0,82.73
gyrB,WP_099872689.1,1,59.0,78.56
NA,WP_157778253.1,1,50.0,50.38
NA,WP_099872696.1,1,44.0,43.77
NA,WP_157778254.1,1,47.0,43.46
NA,WP_157778255.1,1,43.0,40.06
NA,WP_229413227.1,1,54.0,62.35
NA,WP_099872701.1,1,71.0,84.02
NA,WP_099872703.1,1,69.0,85.76
NA,WP_099872705.1,1,68.0,84.51
NA,WP_099872708.1,1,65.0,79.49
NA,WP_099872711.1,1,62.0,76.24
NA,WP_099872713.1,1,62.0,78.57
NA,WP_099872716.1,1,63.0,77.14
NA,WP_167399853.1,1,61.0,78.26
NA,WP_099872719.1,1,62.0,74.18
NA,WP_099872722.1,1,61.0,72.94
NA,WP_099872724.1,1,62.0,75.66
NA,WP_099872726.1,1,57.99999999999999,77.52
NA,WP_157778257.1,1,64.0,83.91
NA,WP_099872731.1,1,63.0,79.63
NA,WP_157778258.1,1,42.0,43.28
NA,WP_157778259.1,1,41.0,36.34
NA,WP_099872736.1,1,48.0,58.33
NA,WP_099872739.1,1,56.99999999999999,69.06
NA,WP_099872741.1,1,62.0,74.51
tssI,WP_099872744.1,1,59.0,74.04
NA,WP_099872747.1,1,65.0,81.43
NA,WP_099872750.1,1,62.0,79.23
NA,WP_099872753.1,1,65.0,75.96
NA,WP_099872756.1,1,65.0,82.35
NA,WP_099872759.1,1,63.0,79.85
NA,WP_099872761.1,1,65.0,84.41
NA,WP_099872764.1,1,67.0,89.58
NA,WP_229413228.1,1,66.0,88.37
NA,WP_099872767.1,1,67.0,90.35
NA,WP_157778260.1,1,72.0,91.08
NA,WP_099872771.1,1,64.0,82.61
NA,WP_157778261.1,1,69.0,84.22
NA,WP_167399854.1,1,69.0,86.3
NA,WP_099872778.1,1,64.0,84.41
nudC,WP_099872781.1,1,66.0,82.2
NA,WP_099872784.1,1,69.0,82.77
NA,WP_099881852.1,1,68.0,78.03
NA,WP_099872787.1,1,68.0,81.85
NA,WP_099872790.1,1,68.0,85.71
NA,WP_099872793.1,1,64.0,85.96
NA,WP_099872795.1,1,66.0,89.67
NA,WP_157778262.1,1,71.0,89.62
NA,WP_099872801.1,1,67.0,85.49
NA,WP_157778263.1,1,68.0,86.31
NA,WP_157778264.1,1,70.0,87.68
NA,WP_099872806.1,1,67.0,86.01
NA,WP_099872809.1,1,66.0,84.62
NA,WP_099872811.1,1,61.0,79.28
NA,WP_099881853.1,1,68.0,83.45
NA,WP_167399855.1,1,65.0,88.65
NA,WP_099872815.1,1,70.0,88.89
NA,WP_099872817.1,1,68.0,86.94
NA,WP_099872820.1,1,55.00000000000001,59.38
NA,WP_157778265.1,1,59.0,74.64
NA,WP_157778266.1,1,56.99999999999999,65.15
ssb,WP_054265190.1,1,64.0,77.99
uvrA,WP_099872826.1,1,63.0,88.6
NA,WP_099872828.1,1,66.0,85.62
NA,WP_099872829.1,1,63.0,78.4
NA,WP_229413229.1,1,70.0,84.41
NA,WP_099872834.1,1,68.0,88.46
NA,WP_099872836.1,1,66.0,90.71
NA,WP_099872838.1,1,63.0,84.48
NA,WP_099872840.1,1,67.0,86.29
NA,WP_099872841.1,1,68.0,84.08
NA,WP_099872843.1,1,62.0,73.68
NA,WP_099872845.1,1,62.0,82.01
dinB,WP_099872847.1,1,64.0,84.77
NA,WP_229413231.1,1,60.0,82.41
NA,WP_099872849.1,1,64.0,84.35
NA,WP_099872851.1,1,69.0,81.42
NA,WP_099872854.1,1,64.0,81.44
NA,WP_099872856.1,1,63.0,85.89
NA,WP_099872860.1,1,65.0,81.16
NA,WP_099872862.1,1,66.0,81.72
NA,WP_099872864.1,1,72.0,84.65
NA,WP_229413232.1,1,63.0,88.02
NA,WP_099872867.1,1,72.0,90.62
NA,WP_099872870.1,1,67.0,85.5
NA,WP_099872876.1,1,68.0,89.92
NA,WP_054265216.1,1,65.0,87.42
NA,WP_099872879.1,1,66.0,93.11
NA,WP_099872882.1,1,66.0,89.18
NA,WP_229413233.1,1,64.0,86.07
NA,WP_099872887.1,1,66.0,78.95
NA,WP_099872889.1,1,53.0,73.77
NA,WP_099872891.1,1,66.0,80.49
NA,WP_157778267.1,1,70.0,86.59
NA,WP_157778268.1,1,71.0,87.8
NA,WP_099872895.1,1,59.0,72.55
NA,WP_167399857.1,1,65.0,81.5
NA,WP_099872897.1,1,69.0,86.75
NA,WP_157778269.1,1,62.0,76.31
NA,WP_099872904.1,1,65.0,87.57
NA,WP_229413234.1,1,64.0,87.62
NA,WP_099872908.1,1,61.0,82.76
NA,WP_099872910.1,1,67.0,88.57
NA,WP_099872912.1,1,65.0,86.44
NA,WP_099872914.1,1,68.0,87.44
NA,WP_099872915.1,1,67.0,87.27
NA,WP_229413235.1,1,55.00000000000001,73.65
NA,WP_099872917.1,1,62.0,84.05
NA,WP_099872919.1,1,67.0,87.54
NA,WP_099872921.1,1,69.0,87.88
NA,WP_099872923.1,1,62.0,86.39
NA,WP_099872924.1,1,64.0,83.03
NA,WP_099872926.1,1,69.0,88.11
NA,WP_099872928.1,1,72.0,90.28
NA,WP_099872930.1,1,68.0,88.25
hemE,WP_099872932.1,1,67.0,90.62
NA,WP_099872934.1,1,68.0,85.78
NA,WP_229413236.1,1,67.0,88.54
NA,WP_099872936.1,1,65.0,84.87
NA,WP_099872938.1,1,64.0,88.47
NA,WP_099872940.1,1,69.0,87.8
NA,WP_099872942.1,1,69.0,85.07
NA,WP_099872943.1,1,68.0,87.08
NA,WP_099872945.1,1,70.0,92.11
NA,WP_099872947.1,1,68.0,88.56
NA,WP_099872949.1,1,69.0,86.23
NA,WP_099872951.1,1,68.0,89.89
NA,WP_157778270.1,1,71.0,79.61
tatC,WP_099872955.1,1,63.0,88.43
tatB,WP_099872957.1,1,63.0,81.58
tatA,WP_099881867.1,1,56.00000000000001,73.02
NA,WP_099872959.1,1,63.0,80.7
NA,WP_099872961.1,1,63.0,80.58
hisI,WP_099881869.1,1,60.0,83.33
hisF,WP_099872963.1,1,67.0,88.93
hisA,WP_099872965.1,1,64.0,85.54
hisH,WP_099872967.1,1,65.0,80.79
hisB,WP_099872969.1,1,62.0,81.28
hisC,WP_099872971.1,1,66.0,86.76
NA,WP_099872973.1,1,60.0,81.68
hisD,WP_099872975.1,1,68.0,86.77
hisG,WP_099872977.1,1,63.0,84.72
murA,WP_099872979.1,1,67.0,91.65
NA,WP_073222979.1,1,63.0,82.61
NA,WP_167399858.1,1,62.0,91.43
NA,WP_099872981.1,1,63.0,84.87
NA,WP_099872983.1,1,65.0,82.02
NA,WP_099872984.1,1,62.0,83.74
NA,WP_099872986.1,1,65.0,82.46
mlaD,WP_099872988.1,1,55.00000000000001,71.23
mlaE,WP_099872991.1,1,63.0,84.8
NA,WP_099881872.1,1,64.0,84.88
NA,WP_099872993.1,1,63.0,83.89
NA,WP_099881874.1,1,62.0,83.79
NA,WP_099872995.1,1,64.0,84.82
NA,WP_099872997.1,1,65.0,82.11
NA,WP_229413237.1,1,64.0,74.27
NA,WP_167399985.1,1,65.0,83.04
NA,WP_099873001.1,1,49.0,52.94
NA,WP_208640047.1,1,56.00000000000001,68.36
NA,WP_157778271.1,1,55.00000000000001,68.54
NA,WP_099873007.1,1,52.0,64.63
NA,WP_099873009.1,1,54.0,64.63
NA,WP_157778272.1,1,49.0,53.52
NA,WP_099873011.1,1,59.0,71.38
NA,WP_099873013.1,1,66.0,87.08
NA,WP_099873015.1,1,66.0,79.87
grxD,WP_099873017.1,1,59.0,78.72
NA,WP_099873019.1,1,67.0,85.49
NA,WP_167086010.1,1,57.99999999999999,76.6
NA,WP_099873021.1,1,56.00000000000001,61.11
NA,WP_099881878.1,1,65.0,82.64
NA,WP_099873023.1,1,63.0,86.23
aceK,WP_099873025.1,1,57.99999999999999,83.97
NA,WP_099873028.1,1,65.0,86.41
NA,WP_099873030.1,1,69.0,88.73
NA,WP_099873032.1,1,65.0,86.89
NA,WP_099873034.1,1,71.0,89.14
NA,WP_099873036.1,1,65.0,84.55
NA,WP_167399859.1,1,64.0,72.53
NA,WP_208640048.1,1,65.0,87.43
NA,WP_099873040.1,1,62.0,81.36
NA,WP_267876226.1,1,65.0,82.99
NA,WP_229413238.1,1,67.0,88.08
NA,WP_099873042.1,1,68.0,85.29
pilO,WP_099873044.1,1,71.0,87.69
NA,WP_099873046.1,1,69.0,85.31
NA,WP_157778273.1,1,71.0,89.58
NA,WP_099873050.1,1,67.0,88.67
NA,WP_099873051.1,1,67.0,86.56
NA,WP_099873053.1,1,65.0,87.27
NA,WP_157778274.1,1,64.0,85.71
NA,WP_099873059.1,1,67.0,84.75
NA,WP_208640049.1,1,65.0,85.85
NA,WP_099873061.1,1,66.0,87.28
NA,WP_099873063.1,1,61.0,88.34
dacB,WP_099881886.1,1,69.0,88.66
NA,WP_167399860.1,1,56.00000000000001,61.73
