gene_name,prot_id,number_of_exons,GC,GC3
dnaA,WP_041293995.1,2,36.0,30.65
dnaN,WP_014558876.1,1,35.0,23.89
recF,WP_148267587.1,1,33.0,23.66
NA,WP_014558878.1,1,27.0,22.99
gyrB,WP_014558879.1,1,36.0,22.71
gyrA,WP_014558880.1,1,38.0,26.74
NA,WP_014558881.1,1,33.0,22.99
clpB,WP_014558882.1,1,38.0,25.64
htpG,WP_014558883.1,1,33.0,28.27
NA,WP_014558884.1,1,37.0,26.8
NA,WP_014558885.1,1,35.0,32.41
mnmE,WP_014558886.1,1,35.0,26.53
mnmG,WP_014558887.1,1,38.0,26.95
rsmG,WP_014558888.1,1,33.0,26.03
mfd,WP_014558889.1,1,34.0,23.55
NA,WP_014558890.1,1,35.0,28.36
NA,WP_014558891.1,1,33.0,24.18
crcB,WP_014558892.1,1,36.0,25.0
NA,WP_014558893.1,1,36.0,32.69
NA,WP_014558894.1,1,42.0,28.91
NA,WP_014558895.1,1,40.0,29.63
NA,WP_014558896.1,1,30.0,24.39
NA,WP_148267589.1,1,33.0,18.87
NA,WP_014558898.1,1,36.0,31.54
NA,WP_014558899.1,1,34.0,23.08
NA,WP_014558900.1,1,39.0,27.35
NA,WP_014558901.1,1,30.0,33.33
NA,WP_014558902.1,1,39.0,28.57
NA,WP_014558903.1,1,41.0,21.62
NA,WP_014558904.1,1,32.0,24.18
NA,WP_014558905.1,1,35.0,29.68
NA,WP_014558906.1,1,34.0,30.63
NA,WP_014558907.1,1,35.0,29.51
NA,WP_168026805.1,1,36.0,26.91
alaS,WP_014558909.1,1,37.0,25.56
radA,WP_014558910.1,1,38.0,26.82
NA,WP_014558911.1,1,41.0,29.73
NA,WP_014558912.1,1,28.999999999999996,23.58
NA,WP_168026806.1,1,32.0,28.18
NA,WP_014558914.1,1,35.0,27.34
NA,WP_014558915.1,1,37.0,31.1
glgA,WP_014558916.1,1,38.0,30.06
NA,WP_014558917.1,1,37.0,28.96
NA,WP_168026807.1,1,32.0,29.68
NA,WP_014558919.1,1,34.0,20.66
NA,WP_014558920.1,1,36.0,22.17
NA,WP_014558921.1,1,30.0,22.52
NA,WP_014558922.1,1,36.0,38.46
NA,WP_014558923.1,1,42.0,31.97
