gene_name,prot_id,number_of_exons,GC,GC3
NA,WP_187970430.1,1,74.0,89.27
NA,WP_187970431.1,1,71.0,89.52
NA,WP_235679202.1,1,68.0,90.84
NA,WP_187970432.1,1,71.0,88.58
NA,WP_187970433.1,1,70.0,87.66
NA,WP_187970434.1,1,71.0,86.21
NA,WP_187970435.1,1,71.0,86.65
NA,WP_187970436.1,1,70.0,92.86
NA,WP_187970437.1,1,69.0,86.08
NA,WP_187970438.1,1,68.0,90.32
NA,WP_187970439.1,1,68.0,89.91
NA,WP_187970440.1,1,65.0,93.37
NA,WP_187972944.1,1,69.0,92.8
NA,WP_187970441.1,1,68.0,91.79
NA,WP_187970442.1,1,66.0,95.24
NA,WP_187970443.1,1,67.0,94.72
NA,WP_187970444.1,1,67.0,94.72
NA,WP_187970445.1,1,68.0,93.31
NA,WP_187970446.1,1,65.0,92.86
NA,WP_187970447.1,1,66.0,94.74
NA,WP_187970448.1,1,74.0,90.22
NA,WP_187970449.1,1,69.0,93.96
NA,WP_187970450.1,1,63.0,90.22
NA,WP_210321193.1,1,68.0,86.98
NA,WP_235679203.1,1,72.0,84.92
NA,WP_187970451.1,1,69.0,91.1
NA,WP_187970452.1,1,66.0,92.51
NA,WP_187970453.1,1,64.0,91.47
NA,WP_187970454.1,1,66.0,95.48
NA,WP_187970455.1,1,63.0,96.5
NA,WP_187970456.1,1,75.0,93.02
NA,WP_187970457.1,1,78.0,91.41
NA,WP_187972947.1,1,76.0,91.09
NA,WP_187970458.1,1,68.0,94.44
NA,WP_235679460.1,1,66.0,92.43
ppx,WP_187970460.1,1,70.0,92.53
rnd,WP_187970461.1,1,68.0,93.05
NA,WP_187970462.1,1,64.0,84.32
NA,WP_187970463.1,1,70.0,94.93
aspS,WP_187970464.1,1,66.0,93.19
NA,WP_187970465.1,1,74.0,90.78
NA,WP_187970466.1,1,68.0,94.55
parC,WP_187970467.1,1,67.0,93.76
NA,WP_187970468.1,1,54.0,64.47
NA,WP_187970469.1,1,69.0,80.0
NA,WP_187970470.1,1,70.0,92.41
NA,WP_187970471.1,1,69.0,87.17
NA,WP_187970472.1,1,69.0,92.59
NA,WP_235679204.1,1,69.0,91.4
NA,WP_187970473.1,1,71.0,88.41
NA,WP_187970474.1,1,68.0,94.62
NA,WP_187970475.1,1,72.0,91.93
NA,WP_187970476.1,1,71.0,89.82
NA,WP_187970477.1,1,69.0,94.83
NA,WP_187970478.1,1,66.0,88.07
NA,WP_187970479.1,1,68.0,92.52
NA,WP_187970480.1,1,70.0,91.58
NA,WP_187972949.1,1,67.0,88.92
hemB,WP_187970481.1,1,68.0,94.35
NA,WP_187970482.1,1,70.0,91.74
NA,WP_187970483.1,1,66.0,91.6
NA,WP_187970484.1,1,65.0,94.44
NA,WP_187970485.1,1,67.0,92.63
NA,WP_187970486.1,1,67.0,91.36
nrdR,WP_187970487.1,1,67.0,90.14
NA,WP_187970488.1,1,68.0,91.94
NA,WP_187970489.1,1,67.0,91.8
NA,WP_187970490.1,1,76.0,93.62
NA,WP_187970491.1,1,73.0,93.25
NA,WP_235679461.1,1,69.0,93.87
NA,WP_187970493.1,1,69.0,94.41
NA,WP_187970494.1,1,70.0,90.46
NA,WP_187970495.1,1,73.0,90.17
ribD,WP_235679205.1,1,73.0,89.24
NA,WP_187970497.1,1,70.0,89.29
NA,WP_187970498.1,1,69.0,87.5
ribH,WP_187970499.1,1,69.0,88.89
nusB,WP_187970500.1,1,68.0,89.81
NA,WP_235679206.1,1,68.0,91.96
NA,WP_187970501.1,1,68.0,93.47
NA,WP_235679462.1,1,68.0,91.45
NA,WP_187970502.1,1,67.0,83.53
NA,WP_187970503.1,1,69.0,84.75
plsX,WP_187970504.1,1,67.0,90.17
NA,WP_187970505.1,1,68.0,86.62
NA,WP_187970506.1,1,61.0,82.29
NA,WP_187970507.1,1,67.0,85.63
NA,WP_235679207.1,1,68.0,83.04
NA,WP_187970509.1,1,69.0,91.39
NA,WP_187970510.1,1,66.0,87.13
NA,WP_187970511.1,1,67.0,88.64
NA,WP_187970512.1,1,66.0,86.75
aroQ,WP_187970513.1,1,68.0,91.97
NA,WP_187970514.1,1,70.0,89.19
NA,WP_187970515.1,1,72.0,87.15
NA,WP_187970516.1,1,69.0,95.44
NA,WP_187970517.1,1,66.0,92.43
NA,WP_187970518.1,1,69.0,88.25
NA,WP_187970519.1,1,69.0,91.01
NA,WP_187970520.1,1,70.0,88.51
NA,WP_187970521.1,1,69.0,92.07
NA,WP_187970522.1,1,66.0,93.99
NA,WP_187970523.1,1,72.0,89.53
NA,WP_187970524.1,1,69.0,90.38
NA,WP_187970525.1,1,68.0,96.72
NA,WP_187970526.1,1,68.0,90.96
NA,WP_187970527.1,1,69.0,88.12
argC,WP_187970528.1,1,69.0,91.75
speB,WP_187970529.1,1,69.0,88.96
NA,WP_187970530.1,1,67.0,86.85
rpsI,WP_187970531.1,1,70.0,92.72
rplM,WP_187970532.1,1,66.0,90.54
NA,WP_187970533.1,1,67.0,96.15
NA,WP_187970534.1,1,70.0,87.23
NA,WP_187970535.1,1,68.0,92.37
NA,WP_187970536.1,1,67.0,92.11
NA,WP_187970537.1,1,67.0,87.88
NA,WP_187972952.1,1,71.0,89.39
NA,WP_187970538.1,1,69.0,87.21
NA,WP_187970539.1,1,66.0,89.63
NA,WP_187970540.1,1,67.0,93.06
NA,WP_187970541.1,1,69.0,90.48
NA,WP_187970542.1,1,57.99999999999999,68.12
NA,WP_187970543.1,1,68.0,85.19
NA,WP_235679208.1,1,69.0,92.13
NA,WP_187970545.1,1,66.0,81.07
NA,WP_187970546.1,1,71.0,92.29
blaOXA,WP_210321194.1,1,70.0,87.31
NA,WP_187970547.1,1,72.0,89.11
